,X,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,cluster_kmeans,cluster_pam
3320,3320,-0.273711812,-0.803547591,-0.113224123,-0.432615623,-0.062935133,0.667783335,-0.12623892,0.592028826,0.629758894,-0.301996835,0.639280543,-0.240892187,-0.239930809,0.329930514,-0.469371589,-0.607802272,-0.537738934,0.197000593,-0.053435415,0.841004819,0.664224729,0.1529558,0.113056064,-0.169093862,-0.922614872,0.455036059,0.569821179,-0.06541972,-0.591899738,-0.016634852,0.12425825,-0.159378022,-0.083830774,0.76068601,-0.118618637,0.739444405,-0.03420198,-0.040746838,-0.013382673,0.00757169,0.459576085,0.126376718,-0.217666162,0.056998089,-0.604643777,-0.280788746,-0.577541798,-0.0804661,-0.242286108,-0.207061492,4,3
3321,3321,-0.354913138,0.641574785,-0.310589522,0.17896964,0.440259853,-0.017474666,-0.073367432,-0.25629738,0.079991676,0.254659251,0.019673735,0.302169036,-0.2387508,-0.608994562,-0.439037012,0.37610833,0.304004718,0.254031212,-0.348681204,0.543373156,-0.505300546,0.334877439,-0.083704233,-0.138900783,0.160850305,0.282071613,0.022716714,-0.313244022,-0.319697987,0.108208843,-0.047039375,0.193271764,0.102620229,0.088216458,-0.460102364,-0.083227955,0.097088978,-0.482984399,0.192957385,-0.277468365,0.023434967,-0.497003168,0.062162295,-0.559550069,-0.01976453,-0.496005385,0.07656342,-0.067571575,-0.368160397,0.101229969,4,3
3322,3322,-0.127202429,0.011686663,0.382262406,-0.075092092,-0.057392926,0.240084115,0.086201043,0.366564327,-0.08684078,0.196437979,0.187520979,-0.29657803,-0.119764359,0.01408246,-0.017246712,0.010673355,0.686659932,-0.123646838,-0.063422826,0.013293439,-0.175981091,-0.103738459,-0.157294334,0.17936247,0.123187993,-0.247380295,0.158452104,0.380949534,-0.151031816,0.105926541,-0.054902322,-0.160607875,0.322773006,-0.053697789,-0.07325803,0.455373971,-0.412154321,0.469060335,0.147921476,0.355704108,-0.170845719,-0.17136595,-0.162481374,-0.088424774,0.02389283,0.356100927,0.073452921,0.082741249,0.417880991,-0.293799516,4,3
3323,3323,-0.007313639,-0.193496684,0.077899498,0.352771081,-0.236051294,-0.025487016,0.368253584,-0.038848137,0.151314647,-0.298746632,-0.246684519,-0.196913189,0.158335606,0.208961083,-0.106085447,-0.398870813,0.132840663,-0.010538501,-0.009816915,0.279037189,0.002027592,0.068964623,0.36871699,-0.159712193,0.054769026,0.094687705,-0.177902286,0.23383365,-0.132450643,0.020393569,-0.323271385,0.029163611,0.155598474,0.166644834,0.462122818,0.5611548,0.008882116,0.079495678,-0.22450273,0.02410377,0.430933649,0.140508271,-0.328103345,0.214807218,0.034165663,0.133526343,-0.028394261,-0.014152157,-0.116770407,0.172116784,4,3
3324,3324,0.387638329,-0.341146752,-0.197748777,-0.580666035,-0.238677919,-0.455512866,-0.074526533,0.677498966,-0.364385381,-0.651537731,0.131335735,-0.728552267,0.19038935,0.069016203,0.074311584,0.064207047,-0.259388588,-0.225706831,-0.400872692,0.246853322,0.513721198,-0.745025277,-0.238749936,-0.514140621,-0.214030199,0.433954142,0.267937724,0.730361074,0.663881987,0.490878046,0.385345951,0.627445862,0.118020147,0.324768029,0.399348587,0.034632232,0.23458685,-0.147998899,-0.101908833,-0.478770886,0.935989708,0.969505578,-0.867742598,0.435959361,-0.451575458,-0.234853111,0.171430886,0.222871169,0.682026535,-0.223935828,4,3
3325,3325,-0.615553439,-0.348260844,0.12778046,-0.350724333,-0.616152532,0.22993587,0.368390813,0.642564595,0.590772659,0.515224203,0.321703911,-0.207915746,-0.565327927,0.147313749,0.750452787,0.093865866,-0.841859937,-0.295547649,0.000660788,-0.861765653,0.189812467,-0.09582147,0.295231208,-0.519148037,-0.353524942,0.692594707,-0.833937168,0.100518644,-0.177971005,-0.908556312,0.711769551,0.215380713,-0.326518476,0.126949209,-0.717336595,-0.648946971,0.51347506,0.366002988,0.853771448,-0.606056154,-0.202912524,-0.216267549,0.837646276,0.16145125,0.240355711,-0.239533097,-0.03535495,0.71368134,-0.967287064,-0.284333497,4,3
3326,3326,0.592832508,-0.478746355,-0.199077871,-0.298688736,-0.410847746,-0.239291479,-0.458156601,-0.171644341,0.018188674,-0.341704004,-0.72160136,0.389437463,0.140027493,0.129996514,0.153453536,0.496179629,-0.308150962,0.208418347,-0.019512792,-0.000176622,0.43804954,-0.088641148,-0.289098807,0.131531525,-0.703993544,-0.166705158,-0.164713445,0.58760833,0.613411143,0.37366382,0.045216935,-0.251455722,-0.038555801,-0.132548112,0.054850586,-0.403033894,0.145007156,0.00433418,0.141388169,-0.368843183,-0.270314433,0.154324956,-0.03094127,-0.060445063,0.09067218,-0.086434935,-0.347566858,0.108434703,0.289441831,0.095302507,4,3
3327,3327,-0.199416183,-0.693865824,-0.726776935,-0.446894325,0.417864576,0.309886009,-0.289739275,-0.392626564,0.028470326,0.713068552,-0.203624919,0.320855819,-0.117886413,0.474253925,-0.345746592,0.579129927,0.493001528,0.232780658,-0.263969772,-0.283606697,-0.455134496,-0.36640286,0.30669434,0.091104979,-0.241581798,0.396853539,0.70780357,0.280813659,-0.294158597,0.299035418,-0.036037879,0.489763789,0.011768281,0.054448215,0.308729954,0.307767296,-0.358993054,0.135554463,0.416056465,0.158701343,0.532530677,0.585754734,0.130991004,0.4013975,-0.004045857,-0.194780509,-0.067790361,-0.608533546,0.147341713,0.066422835,4,3
3328,3328,-0.215874016,0.0552755,0.017101352,-0.590855896,-0.032472104,0.317746352,-0.061409116,0.845859885,0.06876456,-0.079563379,-0.262386596,0.077199195,0.327874452,-0.525026739,-0.61807248,-0.47397099,0.401874077,-0.45554781,0.39636845,0.063777865,0.157379821,-0.167738363,0.070628252,-0.793100506,-0.111613624,-0.60669706,0.29615856,-0.84284991,-0.568739831,-0.190271925,-0.006360054,0.130537707,0.09310098,0.03661254,0.113287903,-0.536992908,0.087030888,0.326791786,-0.550634719,0.075925261,0.166023362,0.491145223,0.307248577,0.007746363,0.198422179,0.507356763,0.455101728,-0.577409774,0.225067839,0.716195822,4,3
3329,3329,-0.357453711,0.559483521,0.421870992,0.291373891,-0.947374031,0.093052428,0.338595174,-0.322088854,0.212909512,-0.0600735,0.140767664,-0.3346115,0.21465986,-0.039442196,0.039014511,0.361208919,0.659537315,-0.12446038,0.583220705,-0.294892233,-0.029578384,0.414569424,0.286395626,-0.288938159,0.203203113,-0.498626441,0.385871513,-0.40705584,0.183850087,-0.223878946,-0.428054685,-0.20781289,-0.135428767,-0.212406345,0.225966852,0.020411354,0.035679743,0.414475841,0.547030345,-0.209465183,-0.105502173,-0.483894806,0.450238034,-0.072914049,0.491924517,0.541476738,-0.102807042,0.167388238,-0.002455506,0.565060806,4,3
3330,3330,-0.021803247,0.154704656,0.514167144,0.072682619,-0.42869173,0.552057892,0.43340002,0.64530234,-0.824682944,0.410206795,-0.557576861,-0.235824972,0.337431886,-0.082023598,0.172849033,-0.612597212,0.741424832,0.466637816,-0.346332053,-0.237064458,0.005125668,-0.591121137,-0.512529507,0.870797984,-0.363647554,0.043697348,-0.689533748,-0.037141418,0.520967625,0.439555585,-0.268438216,0.391293891,0.746198714,0.343010202,-0.250993442,0.34963005,-0.23544478,0.148862635,0.726054095,-0.187220145,-0.416942172,-0.727626927,0.152512731,-0.119062645,-0.163189434,0.385116005,-0.222881023,0.630497454,0.13545689,-0.01393434,4,3
3331,3331,0.252772663,0.027585741,-0.27720885,-0.012848422,-0.267270789,0.224619946,-0.431925964,-0.57582097,-0.177105274,0.154295167,-0.444084842,-0.153105658,0.39219477,-0.123736188,0.200598227,0.566909499,-0.012685198,-0.062722959,-0.280827278,0.042270321,0.128282491,-0.2320076,-0.498229459,0.298758619,-0.793446824,0.281132396,0.055722535,-0.242662169,0.303984041,-0.136153638,-0.098490674,0.125872797,0.251501985,0.791015035,-0.08076261,-0.03929241,0.259479187,0.182730909,-0.078881271,0.100554723,0.291616594,-0.393307451,0.251411691,-0.081182295,0.636318232,0.225490868,0.173142113,0.236814372,-0.00873071,0.128319969,4,3
3332,3332,0.188372325,-0.103498071,0.82704097,0.179921731,0.014361672,-0.146528281,0.330875054,-0.116239021,-0.426798433,-0.307760268,0.142630316,-0.521965746,-0.511302564,0.391732778,0.388781451,0.138979452,0.216086827,0.341117218,-0.600012649,-0.271845593,-0.006578565,0.098540258,0.133770458,0.400037917,0.182334153,-0.115794012,0.416851126,-0.258437637,-0.032771654,0.213348792,0.327320242,0.602048561,0.50128663,-0.556302153,0.009065524,-0.238861382,0.277344067,-0.159791998,0.260997374,-0.243199028,-0.221986966,-0.393261172,-0.172511248,-0.284551587,-0.36274706,-0.636723954,0.254536737,-0.224117033,0.26634156,-0.07297435,4,3
3333,3333,0.354352698,0.577423649,0.482007332,-0.390416704,-0.052031152,-0.065758191,-0.504160065,-0.127768808,-0.138227237,-0.063652724,-0.20559185,-0.024831537,0.227974279,0.005311552,-0.541634493,-0.0299085,0.064655855,0.236389672,-0.328165554,0.205916639,0.060204014,-0.568287138,-0.077074564,-0.203698421,-0.23034396,0.187747993,0.420597337,0.090233536,0.266739279,-0.347226238,0.104835479,-0.433261529,-0.112019912,0.186433919,0.136083813,-0.089358887,0.330241598,-0.374883175,0.044611067,0.325940348,-0.08604851,-0.23112062,-0.484173723,0.269495174,0.393240463,-0.567482661,-0.155268222,-0.044219899,-0.096835278,-0.340359963,4,3
3334,3334,-0.545411676,-0.250705555,0.008974642,0.3655058,0.512766369,-0.015302397,0.202285334,0.357861325,0.322076647,0.084413409,0.418584235,0.085293308,-0.813420415,-0.014970392,0.025687844,-0.033444285,0.136731545,0.873499274,-0.199557401,0.923294723,-0.062272195,0.238799511,0.169771416,0.166808486,-0.201376252,0.220355511,0.166965306,0.113743801,-0.156970348,0.635704666,0.308946394,-0.002441764,0.389448084,-0.145399392,-0.52663286,0.754817635,0.126921088,-0.632164299,0.620812774,0.876490772,0.051521748,0.312787719,0.395591485,-0.203935906,-0.027525987,0.590758041,0.146334112,0.170105793,0.246682778,0.258453788,4,3
3335,3335,-0.13958375,-0.051044505,0.043147767,-0.248678472,-0.04511719,0.418127421,-0.302288756,0.249218523,0.20282901,-0.139330205,-0.822045364,-0.182274197,-0.152866954,0.034833946,0.25188267,-0.221452893,-0.013625989,0.623129383,-0.398626251,-0.343688178,-0.285092309,-0.657028287,0.055129234,0.584022228,-0.295793644,-0.193428663,-0.651168767,-0.336122788,0.023384463,-0.409035931,0.192003934,0.605100012,0.549158397,-0.055860598,-0.238290342,0.296978036,0.044868943,0.183834603,0.30080981,-0.305503137,-0.25209602,-0.565710878,-0.658797825,0.085576674,0.337512256,0.255251808,0.322703407,0.234921061,0.079726526,0.284493802,4,3
3336,3336,-0.447988681,-0.337646927,0.639303338,-0.176245807,0.052110088,0.432676605,-0.089863639,0.114015079,0.708743364,-0.027408905,-0.153217599,-0.504432819,0.036022,0.211484579,-0.290348919,0.40869025,-0.674941931,0.376210369,-0.081881825,-0.109853536,-0.396052041,-0.26268298,-0.025067606,-0.207553449,-0.477639488,0.031341259,-0.065564108,0.04014208,-0.261952571,-0.325921207,-0.590345085,0.280000491,0.149324093,0.473293121,-0.729942093,0.169066747,-0.557802555,0.046650428,0.246339774,-0.054364635,0.250065979,-0.662638413,-0.290728062,-0.391051183,0.369262883,0.434628665,0.079565512,-0.131753143,-0.011565438,0.046975799,4,3
3337,3337,0.036424304,-0.421929093,-0.454446883,0.389798193,0.465045401,0.097721864,0.1582121,0.524662994,-0.709551478,0.227299395,-0.579350837,-0.181080606,0.603246115,0.267194161,-0.145062992,-0.023003101,0.743009448,0.155411532,0.141171834,0.302531043,-0.144248008,-0.561417929,-0.631027314,-0.068247251,-0.441857773,-0.118775037,0.184960619,0.14434367,0.227777588,0.08646074,-0.449693947,-0.542029699,-0.104182076,-0.437812892,0.083021731,0.541947478,-0.635730831,-0.239022192,0.520947669,0.065743731,-0.408371897,-0.372548583,0.142776252,-0.125913027,-0.137058579,0.33909682,-0.559870069,0.54251906,0.187549809,-0.344083649,4,3
3338,3338,0.093928243,-0.035291194,0.100487093,-0.719362367,-0.567526065,0.046200613,-0.322332387,-0.079884893,0.012808214,-0.032734506,-0.400195678,0.418750983,0.127820606,-0.071494368,0.289749036,-0.047686644,-0.455073381,0.104137413,-0.125232445,-0.298555306,-0.267163008,-0.723264714,-0.195349558,0.414479194,-0.153916309,0.256932617,-0.72032107,0.362978259,0.401142293,0.003179907,0.182069042,0.509877036,0.357776181,-0.372494495,-0.034462286,0.248612915,0.228990823,0.200611982,0.129000276,0.277667173,-0.399641472,-0.592541118,-0.255423478,0.036065172,0.437819933,-0.055921531,-0.055634855,0.030175271,-0.23177225,-0.291744843,4,3
3339,3339,-0.120773977,-0.377127861,-0.553783433,0.244983432,0.419251221,-0.207804043,0.196105707,0.672938498,-0.638381329,0.17694815,-0.614167396,0.002471525,0.792028857,0.298592333,-0.241512448,-0.076975404,0.45217529,0.155091448,0.263777065,0.458978435,-0.265212138,-0.31272627,-0.46240846,-0.437582012,-0.528436038,0.119578913,0.40388608,0.349182396,0.177131551,0.217996047,-0.774768659,-0.649064808,-0.174951509,-0.508873164,0.277501948,0.314855351,-0.686091771,-0.193194546,0.50265194,-0.179046077,-0.25126723,-0.174394306,0.14128366,0.058131963,-0.026203599,-0.010234109,-0.636643847,0.547418276,0.04899298,-0.394583146,4,3
3340,3340,0.084764451,-0.020124167,-0.096296594,0.478274971,-0.417336546,0.007588089,0.366885841,0.809483469,0.523436844,0.540548652,0.102747232,0.134084256,0.591685146,-0.386709206,-0.135997295,-0.394383166,-0.189107671,-0.482804596,0.41813188,-0.397306187,0.013315521,0.641018644,0.439748213,-0.705024898,0.351065775,0.012007602,-0.136908649,-0.167650774,0.323038992,-0.609957501,-0.052960977,0.225057989,0.419129342,-0.705197483,0.032753512,0.352019046,-0.337463781,-0.092460437,-0.255265266,-0.144292086,-0.384553321,0.03782104,0.879712492,0.052899774,0.186895898,-0.443229292,-0.675466448,0.123632502,0.041606754,0.14649155,4,3
3341,3341,-0.123197791,0.212749484,0.408658062,-0.007853463,-0.245670458,0.513637056,-0.26975055,0.749937187,-0.312059656,0.095093627,-0.06976184,-0.817925831,0.186303337,0.237798558,0.169766898,-0.521589642,0.341011997,0.558609349,-0.804683811,-0.510078174,-0.176003118,0.168977449,-0.15515641,0.729777495,-0.027888111,-0.602503639,-0.552000649,0.367735777,-0.009460131,0.205586075,0.133646566,0.167903776,0.777952378,0.240756312,-0.045233428,0.33875276,-0.056109536,0.375433951,-0.037156656,0.106272809,-0.255887447,-0.706254199,-0.299084701,0.112966769,-0.107881198,0.795436571,-0.212364669,0.715614717,0.163880105,-0.542505649,4,3
3342,3342,0.04581433,0.030918537,-0.107683878,-0.163002607,-0.230216068,0.136963758,0.605019963,0.582194505,-0.5069105,0.058712108,-0.338132954,-0.974830789,0.332559407,0.185588375,-0.134569594,-0.499845654,0.342869813,0.273851751,0.125039779,-0.041327003,-0.213287657,-0.536632746,0.393180119,0.427802072,-0.130377479,0.080822187,-0.526067805,0.320996253,0.17983405,-0.217176339,-0.069818579,-0.394261279,0.16447,-0.342321031,-0.113352238,0.334953548,0.079501387,-0.030881466,-0.010552739,0.092233541,-1.070439831,-0.120149403,-0.212036067,-0.124507423,-0.319530263,0.017535891,-0.31797254,0.355658108,-0.030537405,-0.333946445,4,3
3343,3343,0.167936342,0.212984465,0.149041905,-0.598698294,-0.176667606,0.131925661,0.212743286,0.467288869,-0.281887526,-0.13896683,-0.115394089,-0.427647516,0.385165933,-0.060140767,-0.416929556,-0.351455679,0.163000726,0.450967864,-0.124232352,-0.452408003,-0.16119745,-0.284921329,0.587432523,0.042771429,-0.187053179,0.154063044,-0.367722115,0.269439461,0.13148053,0.100801165,-0.246431697,-0.488681416,-0.009025873,-0.244437374,0.115749367,-0.008028308,0.320982903,0.219981677,-0.069311634,-0.120225046,-1.023503707,0.125702995,-0.55905976,-0.403031514,-0.068696771,0.156700666,-0.162606894,0.489168464,0.21433424,-0.393405506,4,3
3344,3344,0.801102012,-0.242802447,-0.34428364,-0.450167488,-0.429614738,0.437536499,0.49312054,-0.044565227,-0.412692954,-0.015121914,-0.242612951,-0.069080444,0.064888511,-0.112850159,-0.363377094,-0.147961535,-0.032239087,-0.10828362,0.168596707,0.200628161,0.308318097,-0.602915928,0.093071856,0.064922787,0.402002841,-0.387954832,0.178712927,0.146995917,0.275027685,-0.478695039,-0.191034684,-0.380057649,0.08921174,-0.019171998,0.01682378,-0.193689722,0.031836504,0.512412086,-0.272652872,-0.22194431,0.035507228,-0.048720719,-0.186612353,0.389425348,0.046056599,0.710479319,-0.023631757,0.058917289,0.870405771,-0.27239464,4,3
3345,3345,-0.308367478,0.025163244,0.158017024,-0.056642825,-0.184173983,-0.135745088,-0.318283253,-0.048541406,0.146592669,-0.141296323,0.440118007,0.334201619,-0.097905718,0.455638574,-0.463306386,0.169291966,-0.251258416,0.094412919,-0.089546869,-0.016972421,-0.05715562,0.021282213,0.008893028,-0.020990103,0.160780758,-0.122983419,-0.064579089,-0.20359531,-0.314359501,-0.178155924,-0.573898101,0.283561417,0.098626742,0.242041817,-0.361974368,0.461584194,-0.26031218,0.173615032,0.077699075,0.304346459,-0.052352681,-0.492672057,0.262277984,0.534291758,0.207004691,-0.162554739,-0.487541283,0.064027506,-0.294043441,0.122917,4,3
3346,3346,0.010111733,-0.021752469,0.467390342,-0.334555879,-0.243800763,0.366918209,-0.229838409,0.282147203,-0.083643867,-0.21842289,-0.102474668,-0.401707597,0.036461887,-0.035827011,-0.20425359,0.167644686,-0.003082172,0.293583512,-0.304738418,0.053310054,-0.5792912,-0.485945242,0.242178135,0.013806343,-0.235188672,-0.231140167,-0.24123129,-0.040956811,-0.186610378,0.005017961,-0.21352159,0.31256287,0.128849078,0.285443103,-0.454649221,-0.217468832,-0.083378016,0.123440177,-0.015941182,0.028105247,-0.857326493,-0.49266392,-0.504646138,-0.346561901,0.090626585,0.310498563,-0.292904111,0.206687834,-0.233845161,0.105231489,4,3
3347,3347,0.055030879,0.045362744,0.146897601,-0.319506133,-0.1634252,0.131453335,-0.555408273,-0.33016444,-0.437253529,0.493831985,0.276442528,0.082439207,-0.026649557,0.297334846,0.281129699,-0.120697673,0.334388734,-0.308342234,0.50800699,0.292453766,0.058755742,-0.75319197,-0.656792693,0.075343929,-0.037572803,-0.699433208,-0.181814165,0.280892357,0.219230965,0.055718951,0.294925459,-0.027189519,-0.47482527,0.345237987,0.063034249,0.246667385,-0.42467967,0.029518399,0.81463584,0.496038452,-0.692331076,-0.148737356,-0.114481042,0.214761293,0.426260196,-0.204567302,0.159172877,0.352629749,-0.351452992,-0.262697423,4,3
3348,3348,-0.574126899,-0.158982798,-0.193940461,-0.332573447,0.181245204,-0.468541622,0.163494101,0.008466655,0.09129183,-0.484261072,-0.366837244,0.097006902,-0.798415884,0.042459035,0.358849294,-0.443574868,-0.454069205,0.134263794,-0.209750671,0.261748888,-0.072605241,0.144314528,0.231382303,0.358341485,0.443890035,0.089128703,-0.075068446,-0.252554119,0.605252512,0.47912138,-0.678366251,0.340112441,0.505195364,-0.066381302,0.000101718,-0.269525163,0.273730807,-0.095308328,0.109348729,0.116342977,-0.544477321,0.184934182,0.482525886,0.044859491,-0.337934345,0.281783279,0.238142386,0.102038858,0.669482529,-0.426777631,4,3
3349,3349,-0.081164261,-0.181525131,-0.350689029,-0.111022465,0.264459477,0.360353691,-0.112689887,0.029948868,-0.08911249,-0.436280735,-0.58395464,-0.225366575,0.008062266,0.022195815,0.13899159,-0.491421623,-0.042624394,0.395086291,-0.170095194,-0.585173688,-0.135015174,-0.204953551,-0.0333634,0.615632625,0.005878009,-0.256967158,-0.055980096,-0.558102041,-0.242100904,-0.32483048,-0.025380767,0.188701697,0.444889897,0.001115521,0.048319345,-0.145444925,0.000437586,-0.067856745,0.315574072,-0.382587671,-0.262303665,-0.356488119,-0.392847333,0.224312405,-0.087700112,0.197484093,-0.331595813,0.21410714,-0.092973342,0.386905457,4,3
